120.351        50.5943        
120.551        50.6392        
120.752        50.684         
120.952        50.7288        
121.152        50.7736        
121.352        50.8183        
121.552        50.863         
121.752        50.9076        
121.952        50.9522        
122.152        50.9967        
122.353        51.0412        
122.553        51.0856        
122.753        51.13          
122.953        51.1744        
123.153        51.2187        
123.353        51.2629        
123.553        51.3071        
123.753        51.3513        
123.954        51.3954        
124.154        51.4395        
124.354        51.4835        
124.554        51.5275        
124.754        51.5715        
124.954        51.6154        
125.154        51.6592        
125.354        51.7031        
125.555        51.7468        
125.755        51.7906        
125.955        51.8342        
126.155        51.8779        
126.355        51.9215        
126.555        51.965         
126.755        52.0086        
126.955        52.052         
127.156        52.0955        
127.356        52.1388        
127.556        52.1822        
127.756        52.2255        
127.956        52.2688        
128.156        52.312         
128.356        52.3551        
128.556        52.3983        
128.756        52.4414        
128.957        52.4844        
129.157        52.5274        
129.357        52.5704        
129.557        52.6133        
129.757        52.6562        
129.957        52.6991        
130.157        52.7419        
130.357        52.7846        
130.558        52.8274        
130.758        52.87          
130.958        52.9127        
131.158        52.9553        
131.358        52.9979        
131.558        53.0404        
131.758        53.0829        
131.958        53.1253        
132.159        53.1677        
132.359        53.2101        
132.559        53.2524        
132.759        53.2947        
132.959        53.337         
133.159        53.3792        
133.359        53.4213        
133.559        53.4635        
133.76         53.5056        
133.96         53.5476        
134.16         53.5896        
134.36         53.6316        
134.56         53.6736        
134.76         53.7155        
134.96         53.7573        
135.16         53.7992        
135.361        53.841         
135.561        53.8827        
135.761        53.9244        
135.961        53.9661        
136.161        54.0078        
136.361        54.0494        
136.561        54.0909        
136.761        54.1325        
136.962        54.174         
137.162        54.2154        
137.362        54.2569        
137.562        54.2983        
137.762        54.3396        
137.962        54.3809        
138.162        54.4222        
138.362        54.4635        
138.562        54.5047        
138.763        54.5459        
138.963        54.587         
139.163        54.6281        
139.363        54.6692        
139.563        54.7103        
139.763        54.7513        
139.963        54.7922        
140.163        54.8332        
140.364        54.8741        
140.564        54.915         
140.764        54.9558        
140.964        54.9966        
141.164        55.0374        
141.364        55.0781        
141.564        55.1188        
141.764        55.1595        
141.965        55.2001        
142.165        55.2407        
142.365        55.2813        
142.565        55.3219        
142.765        55.3624        
142.965        55.4029        
143.165        55.4433        
143.365        55.4837        
143.566        55.5241        
143.766        55.5645        
143.966        55.6048        
144.166        55.6451        
144.366        55.6853        
144.566        55.7256        
144.766        55.7658        
144.966        55.806         
145.167        55.8461        
145.367        55.8862        
145.567        55.9263        
145.767        55.9663        
145.967        56.0064        
146.167        56.0464        
146.367        56.0863        
146.567        56.1263        
146.767        56.1662        
146.968        56.2061        
147.168        56.2459        
147.368        56.2857        
147.568        56.3255        
147.768        56.3653        
147.968        56.405         
148.168        56.4447        
148.368        56.4844        
148.569        56.5241        
148.769        56.5637        
148.969        56.6033        
149.169        56.6429        
149.369        56.6824        
149.569        56.722         
149.769        56.7615        
149.969        56.8009        
150.17         56.8404        
150.37         56.8798        
150.57         56.9192        
150.77         56.9586        
150.97         56.9979        
151.17         57.0372        
151.37         57.0765        
151.57         57.1158        
151.771        57.155         
151.971        57.1942        
152.171        57.2334        
152.371        57.2726        
152.571        57.3118        
152.771        57.3509        
152.971        57.39          
153.171        57.4291        
153.372        57.4681        
153.572        57.5072        
153.772        57.5462        
153.972        57.5852        
154.172        57.6241        
154.372        57.6631        
154.572        57.702         
154.772        57.7409        
154.973        57.7798        
155.173        57.8187        
155.373        57.8575        
155.573        57.8963        
155.773        57.9351        
155.973        57.9739        
156.173        58.0127        
156.373        58.0514        
156.573        58.0901        
156.774        58.1288        
156.974        58.1675        
157.174        58.2062        
157.374        58.2448        
